,Date,Time,Demand,Price1h,Datetime
11445,2020-12-23,22:00,575,5.5,2020-12-23 22:00:00
11446,2020-12-23,23:00,575,5.5,2020-12-23 23:00:00
11447,2020-12-24,00:00,594,16.62,2020-12-24 00:00:00
11448,2020-12-24,01:00,594,16.62,2020-12-24 01:00:00
11449,2020-12-24,02:00,594,16.62,2020-12-24 02:00:00
11450,2020-12-24,03:00,594,16.62,2020-12-24 03:00:00
11451,2020-12-24,04:00,605,14.38,2020-12-24 04:00:00
11452,2020-12-24,05:00,605,14.38,2020-12-24 05:00:00
11453,2020-12-24,06:00,605,14.38,2020-12-24 06:00:00
11454,2020-12-24,07:00,605,14.38,2020-12-24 07:00:00
11455,2020-12-24,08:00,593,8.92,2020-12-24 08:00:00
11456,2020-12-24,09:00,593,8.92,2020-12-24 09:00:00
11457,2020-12-24,10:00,593,8.92,2020-12-24 10:00:00
11458,2020-12-24,11:00,593,8.92,2020-12-24 11:00:00
11459,2020-12-24,12:00,601,8.24,2020-12-24 12:00:00
11460,2020-12-24,13:00,601,8.24,2020-12-24 13:00:00
11461,2020-12-24,14:00,601,8.24,2020-12-24 14:00:00
11462,2020-12-24,15:00,601,8.24,2020-12-24 15:00:00
11463,2020-12-24,16:00,579,8.02,2020-12-24 16:00:00
11464,2020-12-24,17:00,579,8.02,2020-12-24 17:00:00
11465,2020-12-24,18:00,579,8.02,2020-12-24 18:00:00
11466,2020-12-24,19:00,579,8.02,2020-12-24 19:00:00
11467,2020-12-24,20:00,626,8.84,2020-12-24 20:00:00
11468,2020-12-24,21:00,626,8.84,2020-12-24 21:00:00
11469,2020-12-24,22:00,626,8.84,2020-12-24 22:00:00
11470,2020-12-24,23:00,626,8.84,2020-12-24 23:00:00
11471,2020-12-25,00:00,615,6.6,2020-12-25 00:00:00
11472,2020-12-25,01:00,615,6.6,2020-12-25 01:00:00
11473,2020-12-25,02:00,615,6.6,2020-12-25 02:00:00
11474,2020-12-25,03:00,615,6.6,2020-12-25 03:00:00
11475,2020-12-25,04:00,575,12.64,2020-12-25 04:00:00
11476,2020-12-25,05:00,575,12.64,2020-12-25 05:00:00
11477,2020-12-25,06:00,575,12.64,2020-12-25 06:00:00
11478,2020-12-25,07:00,575,12.64,2020-12-25 07:00:00
11479,2020-12-25,08:00,604,5.1,2020-12-25 08:00:00
11480,2020-12-25,09:00,604,5.1,2020-12-25 09:00:00
11481,2020-12-25,10:00,604,5.1,2020-12-25 10:00:00
11482,2020-12-25,11:00,604,5.1,2020-12-25 11:00:00
11483,2020-12-25,12:00,621,5.08,2020-12-25 12:00:00
11484,2020-12-25,13:00,621,5.08,2020-12-25 13:00:00
11485,2020-12-25,14:00,621,5.08,2020-12-25 14:00:00
11486,2020-12-25,15:00,621,5.08,2020-12-25 15:00:00
11487,2020-12-25,16:00,640,5.0,2020-12-25 16:00:00
11488,2020-12-25,17:00,640,5.0,2020-12-25 17:00:00
11489,2020-12-25,18:00,640,5.0,2020-12-25 18:00:00
11490,2020-12-25,19:00,640,5.0,2020-12-25 19:00:00
11491,2020-12-25,20:00,655,5.0,2020-12-25 20:00:00
11492,2020-12-25,21:00,655,5.0,2020-12-25 21:00:00
11493,2020-12-25,22:00,655,5.0,2020-12-25 22:00:00
11494,2020-12-25,23:00,655,5.0,2020-12-25 23:00:00
11495,2020-12-26,00:00,597,12.1,2020-12-26 00:00:00
11496,2020-12-26,01:00,597,12.1,2020-12-26 01:00:00
11497,2020-12-26,02:00,597,12.1,2020-12-26 02:00:00
11498,2020-12-26,03:00,597,12.1,2020-12-26 03:00:00
11499,2020-12-26,04:00,599,13.9,2020-12-26 04:00:00
11500,2020-12-26,05:00,599,13.9,2020-12-26 05:00:00
11501,2020-12-26,06:00,599,13.9,2020-12-26 06:00:00
11502,2020-12-26,07:00,599,13.9,2020-12-26 07:00:00
11503,2020-12-26,08:00,552,13.28,2020-12-26 08:00:00
11504,2020-12-26,09:00,552,13.28,2020-12-26 09:00:00
11505,2020-12-26,10:00,552,13.28,2020-12-26 10:00:00
11506,2020-12-26,11:00,552,13.28,2020-12-26 11:00:00
11507,2020-12-26,12:00,556,13.4,2020-12-26 12:00:00
11508,2020-12-26,13:00,556,13.4,2020-12-26 13:00:00
11509,2020-12-26,14:00,556,13.4,2020-12-26 14:00:00
11510,2020-12-26,15:00,556,13.4,2020-12-26 15:00:00
11511,2020-12-26,16:00,579,12.1,2020-12-26 16:00:00
11512,2020-12-26,17:00,579,12.1,2020-12-26 17:00:00
11513,2020-12-26,18:00,579,12.1,2020-12-26 18:00:00
11514,2020-12-26,19:00,579,12.1,2020-12-26 19:00:00
11515,2020-12-26,20:00,608,13.9,2020-12-26 20:00:00
11516,2020-12-26,21:00,608,13.9,2020-12-26 21:00:00
11517,2020-12-26,22:00,608,13.9,2020-12-26 22:00:00
11518,2020-12-26,23:00,608,13.9,2020-12-26 23:00:00
11519,2020-12-27,00:00,670,6.04,2020-12-27 00:00:00
11520,2020-12-27,01:00,670,6.04,2020-12-27 01:00:00
11521,2020-12-27,02:00,670,6.04,2020-12-27 02:00:00
11522,2020-12-27,03:00,670,6.04,2020-12-27 03:00:00
11523,2020-12-27,04:00,670,4.58,2020-12-27 04:00:00
11524,2020-12-27,05:00,670,4.58,2020-12-27 05:00:00
11525,2020-12-27,06:00,670,4.58,2020-12-27 06:00:00
11526,2020-12-27,07:00,670,4.58,2020-12-27 07:00:00
11527,2020-12-27,08:00,657,7.72,2020-12-27 08:00:00
11528,2020-12-27,09:00,657,7.72,2020-12-27 09:00:00
11529,2020-12-27,10:00,657,7.72,2020-12-27 10:00:00
11530,2020-12-27,11:00,657,7.72,2020-12-27 11:00:00
11531,2020-12-27,12:00,662,7.88,2020-12-27 12:00:00
11532,2020-12-27,13:00,662,7.88,2020-12-27 13:00:00
11533,2020-12-27,14:00,662,7.88,2020-12-27 14:00:00
11534,2020-12-27,15:00,662,7.88,2020-12-27 15:00:00
11535,2020-12-27,16:00,647,10.7,2020-12-27 16:00:00
11536,2020-12-27,17:00,647,10.7,2020-12-27 17:00:00
11537,2020-12-27,18:00,647,10.7,2020-12-27 18:00:00
11538,2020-12-27,19:00,647,10.7,2020-12-27 19:00:00
11539,2020-12-27,20:00,629,12.1,2020-12-27 20:00:00
11540,2020-12-27,21:00,629,12.1,2020-12-27 21:00:00
11541,2020-12-27,22:00,629,12.1,2020-12-27 22:00:00
11542,2020-12-27,23:00,629,12.1,2020-12-27 23:00:00
11543,2020-12-28,00:00,576,14.5,2020-12-28 00:00:00
11544,2020-12-28,01:00,576,14.5,2020-12-28 01:00:00
11545,2020-12-28,02:00,576,14.5,2020-12-28 02:00:00
11546,2020-12-28,03:00,576,14.5,2020-12-28 03:00:00
11547,2020-12-28,04:00,565,13.26,2020-12-28 04:00:00
11548,2020-12-28,05:00,565,13.26,2020-12-28 05:00:00
11549,2020-12-28,06:00,565,13.26,2020-12-28 06:00:00
11550,2020-12-28,07:00,565,13.26,2020-12-28 07:00:00
11551,2020-12-28,08:00,520,7.24,2020-12-28 08:00:00
11552,2020-12-28,09:00,520,7.24,2020-12-28 09:00:00
11553,2020-12-28,10:00,520,7.24,2020-12-28 10:00:00
11554,2020-12-28,11:00,520,7.24,2020-12-28 11:00:00
11555,2020-12-28,12:00,516,5.22,2020-12-28 12:00:00
11556,2020-12-28,13:00,516,5.22,2020-12-28 13:00:00
11557,2020-12-28,14:00,516,5.22,2020-12-28 14:00:00
11558,2020-12-28,15:00,516,5.22,2020-12-28 15:00:00
11559,2020-12-28,16:00,555,5.22,2020-12-28 16:00:00
11560,2020-12-28,17:00,555,5.22,2020-12-28 17:00:00
11561,2020-12-28,18:00,555,5.22,2020-12-28 18:00:00
11562,2020-12-28,19:00,555,5.22,2020-12-28 19:00:00
11563,2020-12-28,20:00,526,6.26,2020-12-28 20:00:00
11564,2020-12-28,21:00,526,6.26,2020-12-28 21:00:00
11565,2020-12-28,22:00,526,6.26,2020-12-28 22:00:00
11566,2020-12-28,23:00,526,6.26,2020-12-28 23:00:00
11567,2020-12-29,00:00,651,5.2,2020-12-29 00:00:00
11568,2020-12-29,01:00,651,5.2,2020-12-29 01:00:00
11569,2020-12-29,02:00,651,5.2,2020-12-29 02:00:00
11570,2020-12-29,03:00,651,5.2,2020-12-29 03:00:00
11571,2020-12-29,04:00,670,3.9,2020-12-29 04:00:00
11572,2020-12-29,05:00,670,3.9,2020-12-29 05:00:00
11573,2020-12-29,06:00,670,3.9,2020-12-29 06:00:00
11574,2020-12-29,07:00,670,3.9,2020-12-29 07:00:00
11575,2020-12-29,08:00,598,3.28,2020-12-29 08:00:00
11576,2020-12-29,09:00,598,3.28,2020-12-29 09:00:00
11577,2020-12-29,10:00,598,3.28,2020-12-29 10:00:00
11578,2020-12-29,11:00,598,3.28,2020-12-29 11:00:00
11579,2020-12-29,12:00,622,3.5,2020-12-29 12:00:00
11580,2020-12-29,13:00,622,3.5,2020-12-29 13:00:00
11581,2020-12-29,14:00,622,3.5,2020-12-29 14:00:00
11582,2020-12-29,15:00,622,3.5,2020-12-29 15:00:00
11583,2020-12-29,16:00,603,3.4,2020-12-29 16:00:00
11584,2020-12-29,17:00,603,3.4,2020-12-29 17:00:00
11585,2020-12-29,18:00,603,3.4,2020-12-29 18:00:00
11586,2020-12-29,19:00,603,3.4,2020-12-29 19:00:00
11587,2020-12-29,20:00,635,3.58,2020-12-29 20:00:00
11588,2020-12-29,21:00,635,3.58,2020-12-29 21:00:00
11589,2020-12-29,22:00,635,3.58,2020-12-29 22:00:00
11590,2020-12-29,23:00,635,3.58,2020-12-29 23:00:00
11591,2020-12-30,00:00,656,5.26,2020-12-30 00:00:00
11592,2020-12-30,01:00,656,5.26,2020-12-30 01:00:00
11593,2020-12-30,02:00,656,5.26,2020-12-30 02:00:00
11594,2020-12-30,03:00,656,5.26,2020-12-30 03:00:00
11595,2020-12-30,04:00,645,5.14,2020-12-30 04:00:00
11596,2020-12-30,05:00,645,5.14,2020-12-30 05:00:00
11597,2020-12-30,06:00,645,5.14,2020-12-30 06:00:00
11598,2020-12-30,07:00,645,5.14,2020-12-30 07:00:00
11599,2020-12-30,08:00,604,3.64,2020-12-30 08:00:00
11600,2020-12-30,09:00,604,3.64,2020-12-30 09:00:00
11601,2020-12-30,10:00,604,3.64,2020-12-30 10:00:00
11602,2020-12-30,11:00,604,3.64,2020-12-30 11:00:00
11603,2020-12-30,12:00,620,4.0,2020-12-30 12:00:00
11604,2020-12-30,13:00,620,4.0,2020-12-30 13:00:00
11605,2020-12-30,14:00,620,4.0,2020-12-30 14:00:00
11606,2020-12-30,15:00,620,4.0,2020-12-30 15:00:00
11607,2020-12-30,16:00,591,3.34,2020-12-30 16:00:00
11608,2020-12-30,17:00,591,3.34,2020-12-30 17:00:00
11609,2020-12-30,18:00,591,3.34,2020-12-30 18:00:00
11610,2020-12-30,19:00,591,3.34,2020-12-30 19:00:00
11611,2020-12-30,20:00,628,4.66,2020-12-30 20:00:00
11612,2020-12-30,21:00,628,4.66,2020-12-30 21:00:00
11613,2020-12-30,22:00,628,4.66,2020-12-30 22:00:00
11614,2020-12-30,23:00,628,4.66,2020-12-30 23:00:00
11615,2020-12-31,00:00,628,6.26,2020-12-31 00:00:00
11616,2020-12-31,01:00,628,6.26,2020-12-31 01:00:00
11617,2020-12-31,02:00,628,6.26,2020-12-31 02:00:00
11618,2020-12-31,03:00,628,6.26,2020-12-31 03:00:00
11619,2020-12-31,04:00,608,5.66,2020-12-31 04:00:00
11620,2020-12-31,05:00,608,5.66,2020-12-31 05:00:00
11621,2020-12-31,06:00,608,5.66,2020-12-31 06:00:00
11622,2020-12-31,07:00,608,5.66,2020-12-31 07:00:00
11623,2020-12-31,08:00,563,5.26,2020-12-31 08:00:00
11624,2020-12-31,09:00,563,5.26,2020-12-31 09:00:00
11625,2020-12-31,10:00,563,5.26,2020-12-31 10:00:00
11626,2020-12-31,11:00,563,5.26,2020-12-31 11:00:00
11627,2020-12-31,12:00,612,4.5,2020-12-31 12:00:00
11628,2020-12-31,13:00,612,4.5,2020-12-31 13:00:00
11629,2020-12-31,14:00,612,4.5,2020-12-31 14:00:00
11630,2020-12-31,15:00,612,4.5,2020-12-31 15:00:00
11631,2020-12-31,16:00,613,5.14,2020-12-31 16:00:00
11632,2020-12-31,17:00,613,5.14,2020-12-31 17:00:00
11633,2020-12-31,18:00,613,5.14,2020-12-31 18:00:00
11634,2020-12-31,19:00,613,5.14,2020-12-31 19:00:00
11635,2020-12-31,20:00,606,5.26,2020-12-31 20:00:00
11636,2020-12-31,21:00,606,5.26,2020-12-31 21:00:00
11637,2020-12-31,22:00,606,5.26,2020-12-31 22:00:00
11638,2020-12-31,23:00,606,5.26,2020-12-31 23:00:00
11639,2021-01-01,00:00,581,5.74,2021-01-01 00:00:00
11640,2021-01-01,01:00,581,5.74,2021-01-01 01:00:00
11641,2021-01-01,02:00,581,5.74,2021-01-01 02:00:00
11642,2021-01-01,03:00,581,5.74,2021-01-01 03:00:00
11643,2021-01-01,04:00,660,3.86,2021-01-01 04:00:00
11644,2021-01-01,05:00,660,3.86,2021-01-01 05:00:00
11645,2021-01-01,06:00,660,3.86,2021-01-01 06:00:00
11646,2021-01-01,07:00,660,3.86,2021-01-01 07:00:00
11647,2021-01-01,08:00,614,4.28,2021-01-01 08:00:00
11648,2021-01-01,09:00,614,4.28,2021-01-01 09:00:00
11649,2021-01-01,10:00,614,4.28,2021-01-01 10:00:00
11650,2021-01-01,11:00,614,4.28,2021-01-01 11:00:00
11651,2021-01-01,12:00,588,5.0,2021-01-01 12:00:00
11652,2021-01-01,13:00,588,5.0,2021-01-01 13:00:00
11653,2021-01-01,14:00,588,5.0,2021-01-01 14:00:00
11654,2021-01-01,15:00,588,5.0,2021-01-01 15:00:00
11655,2021-01-01,16:00,615,3.76,2021-01-01 16:00:00
11656,2021-01-01,17:00,615,3.76,2021-01-01 17:00:00
11657,2021-01-01,18:00,615,3.76,2021-01-01 18:00:00
11658,2021-01-01,19:00,615,3.76,2021-01-01 19:00:00
11659,2021-01-01,20:00,628,5.0,2021-01-01 20:00:00
11660,2021-01-01,21:00,628,5.0,2021-01-01 21:00:00
11661,2021-01-01,22:00,628,5.0,2021-01-01 22:00:00
11662,2021-01-01,23:00,628,5.0,2021-01-01 23:00:00
11663,2021-01-02,00:00,660,2.84,2021-01-02 00:00:00
11664,2021-01-02,01:00,660,2.84,2021-01-02 01:00:00
11665,2021-01-02,02:00,660,2.84,2021-01-02 02:00:00
11666,2021-01-02,03:00,660,2.84,2021-01-02 03:00:00
11667,2021-01-02,04:00,612,4.6,2021-01-02 04:00:00
11668,2021-01-02,05:00,612,4.6,2021-01-02 05:00:00
11669,2021-01-02,06:00,612,4.6,2021-01-02 06:00:00
11670,2021-01-02,07:00,612,4.6,2021-01-02 07:00:00
11671,2021-01-02,08:00,542,5.0,2021-01-02 08:00:00
11672,2021-01-02,09:00,542,5.0,2021-01-02 09:00:00
11673,2021-01-02,10:00,542,5.0,2021-01-02 10:00:00
11674,2021-01-02,11:00,542,5.0,2021-01-02 11:00:00
11675,2021-01-02,12:00,536,5.0,2021-01-02 12:00:00
11676,2021-01-02,13:00,536,5.0,2021-01-02 13:00:00
11677,2021-01-02,14:00,536,5.0,2021-01-02 14:00:00
11678,2021-01-02,15:00,536,5.0,2021-01-02 15:00:00
11679,2021-01-02,16:00,605,3.42,2021-01-02 16:00:00
11680,2021-01-02,17:00,605,3.42,2021-01-02 17:00:00
11681,2021-01-02,18:00,605,3.42,2021-01-02 18:00:00
11682,2021-01-02,19:00,605,3.42,2021-01-02 19:00:00
11683,2021-01-02,20:00,543,6.26,2021-01-02 20:00:00
11684,2021-01-02,21:00,543,6.26,2021-01-02 21:00:00
11685,2021-01-02,22:00,543,6.26,2021-01-02 22:00:00
11686,2021-01-02,23:00,543,6.26,2021-01-02 23:00:00
11687,2021-01-03,00:00,592,5.5,2021-01-03 00:00:00
11688,2021-01-03,01:00,592,5.5,2021-01-03 01:00:00
11689,2021-01-03,02:00,592,5.5,2021-01-03 02:00:00
11690,2021-01-03,03:00,592,5.5,2021-01-03 03:00:00
11691,2021-01-03,04:00,660,3.48,2021-01-03 04:00:00
11692,2021-01-03,05:00,660,3.48,2021-01-03 05:00:00
11693,2021-01-03,06:00,660,3.48,2021-01-03 06:00:00
11694,2021-01-03,07:00,660,3.48,2021-01-03 07:00:00
11695,2021-01-03,08:00,640,4.0,2021-01-03 08:00:00
11696,2021-01-03,09:00,640,4.0,2021-01-03 09:00:00
11697,2021-01-03,10:00,640,4.0,2021-01-03 10:00:00
11698,2021-01-03,11:00,640,4.0,2021-01-03 11:00:00
11699,2021-01-03,12:00,606,3.64,2021-01-03 12:00:00
11700,2021-01-03,13:00,606,3.64,2021-01-03 13:00:00
11701,2021-01-03,14:00,606,3.64,2021-01-03 14:00:00
11702,2021-01-03,15:00,606,3.64,2021-01-03 15:00:00
11703,2021-01-03,16:00,613,3.54,2021-01-03 16:00:00
11704,2021-01-03,17:00,613,3.54,2021-01-03 17:00:00
11705,2021-01-03,18:00,613,3.54,2021-01-03 18:00:00
11706,2021-01-03,19:00,613,3.54,2021-01-03 19:00:00
11707,2021-01-03,20:00,657,4.02,2021-01-03 20:00:00
11708,2021-01-03,21:00,657,4.02,2021-01-03 21:00:00
11709,2021-01-03,22:00,657,4.02,2021-01-03 22:00:00
11710,2021-01-03,23:00,657,4.02,2021-01-03 23:00:00
11711,2021-01-04,00:00,640,4.82,2021-01-04 00:00:00
11712,2021-01-04,01:00,640,4.82,2021-01-04 01:00:00
11713,2021-01-04,02:00,640,4.82,2021-01-04 02:00:00
11714,2021-01-04,03:00,640,4.82,2021-01-04 03:00:00
11715,2021-01-04,04:00,607,4.94,2021-01-04 04:00:00
11716,2021-01-04,05:00,607,4.94,2021-01-04 05:00:00
11717,2021-01-04,06:00,607,4.94,2021-01-04 06:00:00
11718,2021-01-04,07:00,607,4.94,2021-01-04 07:00:00
11719,2021-01-04,08:00,649,2.76,2021-01-04 08:00:00
11720,2021-01-04,09:00,649,2.76,2021-01-04 09:00:00
11721,2021-01-04,10:00,649,2.76,2021-01-04 10:00:00
11722,2021-01-04,11:00,649,2.76,2021-01-04 11:00:00
11723,2021-01-04,12:00,609,2.88,2021-01-04 12:00:00
11724,2021-01-04,13:00,609,2.88,2021-01-04 13:00:00
11725,2021-01-04,14:00,609,2.88,2021-01-04 14:00:00
11726,2021-01-04,15:00,609,2.88,2021-01-04 15:00:00
11727,2021-01-04,16:00,619,3.0,2021-01-04 16:00:00
11728,2021-01-04,17:00,619,3.0,2021-01-04 17:00:00
11729,2021-01-04,18:00,619,3.0,2021-01-04 18:00:00
11730,2021-01-04,19:00,619,3.0,2021-01-04 19:00:00
11731,2021-01-04,20:00,544,5.3,2021-01-04 20:00:00
11732,2021-01-04,21:00,544,5.3,2021-01-04 21:00:00
11733,2021-01-04,22:00,544,5.3,2021-01-04 22:00:00
11734,2021-01-04,23:00,544,5.3,2021-01-04 23:00:00
11735,2021-01-05,00:00,518,5.5,2021-01-05 00:00:00
11736,2021-01-05,01:00,518,5.5,2021-01-05 01:00:00
11737,2021-01-05,02:00,518,5.5,2021-01-05 02:00:00
11738,2021-01-05,03:00,518,5.5,2021-01-05 03:00:00
11739,2021-01-05,04:00,560,6.58,2021-01-05 04:00:00
11740,2021-01-05,05:00,560,6.58,2021-01-05 05:00:00
11741,2021-01-05,06:00,560,6.58,2021-01-05 06:00:00
11742,2021-01-05,07:00,560,6.58,2021-01-05 07:00:00
11743,2021-01-05,08:00,660,2.46,2021-01-05 08:00:00
11744,2021-01-05,09:00,660,2.46,2021-01-05 09:00:00
11745,2021-01-05,10:00,660,2.46,2021-01-05 10:00:00
11746,2021-01-05,11:00,660,2.46,2021-01-05 11:00:00
11747,2021-01-05,12:00,645,2.76,2021-01-05 12:00:00
11748,2021-01-05,13:00,645,2.76,2021-01-05 13:00:00
11749,2021-01-05,14:00,645,2.76,2021-01-05 14:00:00
11750,2021-01-05,15:00,645,2.76,2021-01-05 15:00:00
11751,2021-01-05,16:00,660,0.94,2021-01-05 16:00:00
11752,2021-01-05,17:00,660,0.94,2021-01-05 17:00:00
11753,2021-01-05,18:00,660,0.94,2021-01-05 18:00:00
11754,2021-01-05,19:00,660,0.94,2021-01-05 19:00:00
11755,2021-01-05,20:00,571,4.76,2021-01-05 20:00:00
11756,2021-01-05,21:00,571,4.76,2021-01-05 21:00:00
11757,2021-01-05,22:00,571,4.76,2021-01-05 22:00:00
11758,2021-01-05,23:00,571,4.76,2021-01-05 23:00:00
11759,2021-01-06,00:00,519,7.0,2021-01-06 00:00:00
11760,2021-01-06,01:00,519,7.0,2021-01-06 01:00:00
11761,2021-01-06,02:00,519,7.0,2021-01-06 02:00:00
11762,2021-01-06,03:00,519,7.0,2021-01-06 03:00:00
11763,2021-01-06,04:00,529,7.0,2021-01-06 04:00:00
11764,2021-01-06,05:00,529,7.0,2021-01-06 05:00:00
11765,2021-01-06,06:00,529,7.0,2021-01-06 06:00:00
11766,2021-01-06,07:00,529,7.0,2021-01-06 07:00:00
11767,2021-01-06,08:00,644,2.76,2021-01-06 08:00:00
11768,2021-01-06,09:00,644,2.76,2021-01-06 09:00:00
11769,2021-01-06,10:00,644,2.76,2021-01-06 10:00:00
11770,2021-01-06,11:00,644,2.76,2021-01-06 11:00:00
11771,2021-01-06,12:00,587,3.92,2021-01-06 12:00:00
11772,2021-01-06,13:00,587,3.92,2021-01-06 13:00:00
11773,2021-01-06,14:00,587,3.92,2021-01-06 14:00:00
11774,2021-01-06,15:00,587,3.92,2021-01-06 15:00:00
11775,2021-01-06,16:00,622,3.76,2021-01-06 16:00:00
11776,2021-01-06,17:00,622,3.76,2021-01-06 17:00:00
11777,2021-01-06,18:00,622,3.76,2021-01-06 18:00:00
11778,2021-01-06,19:00,622,3.76,2021-01-06 19:00:00
11779,2021-01-06,20:00,542,4.76,2021-01-06 20:00:00
11780,2021-01-06,21:00,542,4.76,2021-01-06 21:00:00
11781,2021-01-06,22:00,542,4.76,2021-01-06 22:00:00
11782,2021-01-06,23:00,542,4.76,2021-01-06 23:00:00
11783,2021-01-07,00:00,476,7.26,2021-01-07 00:00:00
11784,2021-01-07,01:00,476,7.26,2021-01-07 01:00:00
11785,2021-01-07,02:00,476,7.26,2021-01-07 02:00:00
11786,2021-01-07,03:00,476,7.26,2021-01-07 03:00:00
11787,2021-01-07,04:00,515,7.26,2021-01-07 04:00:00
11788,2021-01-07,05:00,515,7.26,2021-01-07 05:00:00
11789,2021-01-07,06:00,515,7.26,2021-01-07 06:00:00
11790,2021-01-07,07:00,515,7.26,2021-01-07 07:00:00
11791,2021-01-07,08:00,660,0.38,2021-01-07 08:00:00
11792,2021-01-07,09:00,660,0.38,2021-01-07 09:00:00
11793,2021-01-07,10:00,660,0.38,2021-01-07 10:00:00
11794,2021-01-07,11:00,660,0.38,2021-01-07 11:00:00
11795,2021-01-07,12:00,660,0.42,2021-01-07 12:00:00
11796,2021-01-07,13:00,660,0.42,2021-01-07 13:00:00
11797,2021-01-07,14:00,660,0.42,2021-01-07 14:00:00
11798,2021-01-07,15:00,660,0.42,2021-01-07 15:00:00
11799,2021-01-07,16:00,660,0.36,2021-01-07 16:00:00
11800,2021-01-07,17:00,660,0.36,2021-01-07 17:00:00
11801,2021-01-07,18:00,660,0.36,2021-01-07 18:00:00
11802,2021-01-07,19:00,660,0.36,2021-01-07 19:00:00
11803,2021-01-07,20:00,596,2.76,2021-01-07 20:00:00
11804,2021-01-07,21:00,596,2.76,2021-01-07 21:00:00
11805,2021-01-07,22:00,596,2.76,2021-01-07 22:00:00
11806,2021-01-07,23:00,596,2.76,2021-01-07 23:00:00
11807,2021-01-08,00:00,520,4.76,2021-01-08 00:00:00
11808,2021-01-08,01:00,520,4.76,2021-01-08 01:00:00
11809,2021-01-08,02:00,520,4.76,2021-01-08 02:00:00
11810,2021-01-08,03:00,520,4.76,2021-01-08 03:00:00
11811,2021-01-08,04:00,533,6.26,2021-01-08 04:00:00
11812,2021-01-08,05:00,533,6.26,2021-01-08 05:00:00
11813,2021-01-08,06:00,533,6.26,2021-01-08 06:00:00
11814,2021-01-08,07:00,533,6.26,2021-01-08 07:00:00
11815,2021-01-08,08:00,660,0.26,2021-01-08 08:00:00
11816,2021-01-08,09:00,660,0.26,2021-01-08 09:00:00
11817,2021-01-08,10:00,660,0.26,2021-01-08 10:00:00
11818,2021-01-08,11:00,660,0.26,2021-01-08 11:00:00
11819,2021-01-08,12:00,660,0.34,2021-01-08 12:00:00
11820,2021-01-08,13:00,660,0.34,2021-01-08 13:00:00
11821,2021-01-08,14:00,660,0.34,2021-01-08 14:00:00
11822,2021-01-08,15:00,660,0.34,2021-01-08 15:00:00
11823,2021-01-08,16:00,660,0.28,2021-01-08 16:00:00
11824,2021-01-08,17:00,660,0.28,2021-01-08 17:00:00
11825,2021-01-08,18:00,660,0.28,2021-01-08 18:00:00
11826,2021-01-08,19:00,660,0.28,2021-01-08 19:00:00
11827,2021-01-08,20:00,625,2.76,2021-01-08 20:00:00
11828,2021-01-08,21:00,625,2.76,2021-01-08 21:00:00
11829,2021-01-08,22:00,625,2.76,2021-01-08 22:00:00
11830,2021-01-08,23:00,625,2.76,2021-01-08 23:00:00
11831,2021-01-09,00:00,485,4.78,2021-01-09 00:00:00
11832,2021-01-09,01:00,485,4.78,2021-01-09 01:00:00
11833,2021-01-09,02:00,485,4.78,2021-01-09 02:00:00
11834,2021-01-09,03:00,485,4.78,2021-01-09 03:00:00
11835,2021-01-09,04:00,448,7.26,2021-01-09 04:00:00
11836,2021-01-09,05:00,448,7.26,2021-01-09 05:00:00
11837,2021-01-09,06:00,448,7.26,2021-01-09 06:00:00
11838,2021-01-09,07:00,448,7.26,2021-01-09 07:00:00
11839,2021-01-09,08:00,590,3.22,2021-01-09 08:00:00
11840,2021-01-09,09:00,590,3.22,2021-01-09 09:00:00
11841,2021-01-09,10:00,590,3.22,2021-01-09 10:00:00
11842,2021-01-09,11:00,590,3.22,2021-01-09 11:00:00
11843,2021-01-09,12:00,564,2.76,2021-01-09 12:00:00
11844,2021-01-09,13:00,564,2.76,2021-01-09 13:00:00
11845,2021-01-09,14:00,564,2.76,2021-01-09 14:00:00
11846,2021-01-09,15:00,564,2.76,2021-01-09 15:00:00
11847,2021-01-09,16:00,606,2.5,2021-01-09 16:00:00
11848,2021-01-09,17:00,606,2.5,2021-01-09 17:00:00
11849,2021-01-09,18:00,606,2.5,2021-01-09 18:00:00
11850,2021-01-09,19:00,606,2.5,2021-01-09 19:00:00
11851,2021-01-09,20:00,536,3.96,2021-01-09 20:00:00
11852,2021-01-09,21:00,536,3.96,2021-01-09 21:00:00
11853,2021-01-09,22:00,536,3.96,2021-01-09 22:00:00
11854,2021-01-09,23:00,536,3.96,2021-01-09 23:00:00
11855,2021-01-10,00:00,497,5.0,2021-01-10 00:00:00
11856,2021-01-10,01:00,497,5.0,2021-01-10 01:00:00
11857,2021-01-10,02:00,497,5.0,2021-01-10 02:00:00
11858,2021-01-10,03:00,497,5.0,2021-01-10 03:00:00
11859,2021-01-10,04:00,534,6.26,2021-01-10 04:00:00
11860,2021-01-10,05:00,534,6.26,2021-01-10 05:00:00
11861,2021-01-10,06:00,534,6.26,2021-01-10 06:00:00
11862,2021-01-10,07:00,534,6.26,2021-01-10 07:00:00
11863,2021-01-10,08:00,525,4.5,2021-01-10 08:00:00
11864,2021-01-10,09:00,525,4.5,2021-01-10 09:00:00
11865,2021-01-10,10:00,525,4.5,2021-01-10 10:00:00
11866,2021-01-10,11:00,525,4.5,2021-01-10 11:00:00
11867,2021-01-10,12:00,530,4.0,2021-01-10 12:00:00
